order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
331290,114636,2,3,11,1.0,91,3,0,16,dairy eggs,soy lactosefree
3386319,161401,53,5,14,4.0,24,3,1,4,produce,fresh fruits
1758640,187426,21,1,10,29.0,21,4,1,16,dairy eggs,packaged cheese
1043960,26660,5,1,12,30.0,83,4,0,4,produce,fresh vegetables
2414859,167845,7,1,10,30.0,50,1,1,19,snacks,fruit vegetable snacks
2437626,61221,6,0,12,3.0,92,4,0,18,babies,baby food formula
2554129,102772,3,2,20,19.0,86,6,1,16,dairy eggs,eggs
548553,157731,30,4,14,10.0,107,4,0,19,snacks,chips pretzels
100814,76731,23,5,11,18.0,54,1,1,17,household,paper goods
1828283,197129,36,0,14,6.0,121,16,1,14,breakfast,cereal
1296708,158666,6,0,11,15.0,128,13,1,3,bakery,tortillas flat bread
669796,194619,78,3,9,4.0,83,2,1,4,produce,fresh vegetables
2911492,192458,12,3,12,5.0,79,10,0,1,frozen,frozen pizza
1352090,183882,4,0,15,5.0,96,1,1,20,deli,lunch meat
2936011,93519,26,5,11,1.0,104,14,0,13,pantry,spices seasonings
2525298,167316,22,3,11,2.0,123,6,1,4,produce,packaged vegetables fruits
634950,197107,22,2,14,4.0,107,2,0,19,snacks,chips pretzels
2321743,56889,42,0,19,8.0,86,5,1,16,dairy eggs,eggs
720764,10600,61,0,15,8.0,21,7,0,16,dairy eggs,packaged cheese
753449,153707,1,0,11,0.0,52,22,0,1,frozen,frozen breakfast
1912882,79078,5,6,10,30.0,32,7,0,4,produce,packaged produce
2578069,114747,33,0,10,6.0,24,4,0,4,produce,fresh fruits
1136372,23426,2,2,9,7.0,24,25,0,4,produce,fresh fruits
1416724,73106,13,3,10,0.0,123,2,1,4,produce,packaged vegetables fruits
2702650,149536,43,2,20,10.0,24,4,1,4,produce,fresh fruits
2375943,95812,5,1,12,8.0,36,17,0,16,dairy eggs,butter
666026,175407,6,3,12,10.0,24,5,1,4,produce,fresh fruits
987776,3549,21,5,11,12.0,105,18,1,13,pantry,doughs gelatins bake mixes
2630565,164853,11,1,11,23.0,21,7,1,16,dairy eggs,packaged cheese
2378468,81156,42,2,17,2.0,45,6,1,19,snacks,candy chocolate
2498905,125972,11,2,13,8.0,31,9,1,7,beverages,refrigerated
2521682,43348,36,3,13,4.0,37,5,1,1,frozen,ice cream ice
2358568,27455,13,1,13,5.0,83,12,0,4,produce,fresh vegetables
2545264,183870,15,2,17,9.0,57,6,0,14,breakfast,granola
2813757,197387,7,6,6,7.0,24,2,1,4,produce,fresh fruits
1020263,178957,20,3,19,2.0,114,7,0,17,household,cleaning products
1793622,204549,11,1,9,15.0,102,22,1,18,babies,baby bath body care
144686,58004,92,3,8,10.0,94,9,1,7,beverages,tea
1723883,48097,2,1,9,3.0,24,21,0,4,produce,fresh fruits
1085894,42381,28,4,12,8.0,84,5,1,16,dairy eggs,milk
2493727,22275,6,3,9,30.0,24,5,0,4,produce,fresh fruits
1935822,182366,1,1,16,0.0,21,1,0,16,dairy eggs,packaged cheese
2911585,82758,10,3,13,30.0,123,3,1,4,produce,packaged vegetables fruits
1381725,2001,13,6,14,13.0,83,18,1,4,produce,fresh vegetables
502103,49001,26,6,12,22.0,5,16,0,13,pantry,marinades meat preparation
45198,143550,13,2,16,15.0,105,8,0,13,pantry,doughs gelatins bake mixes
615955,20978,3,2,13,16.0,24,18,0,4,produce,fresh fruits
132909,196083,1,1,15,0.0,123,10,0,4,produce,packaged vegetables fruits
1165889,105715,4,1,12,14.0,83,1,0,4,produce,fresh vegetables
3036588,163844,13,5,9,4.0,121,5,0,14,breakfast,cereal
3338382,43973,3,2,14,30.0,83,2,1,4,produce,fresh vegetables
2978378,89253,5,5,20,4.0,31,4,1,7,beverages,refrigerated
1317004,122722,3,5,11,11.0,131,11,1,9,dry goods pasta,dry pasta
3193267,47562,36,3,8,2.0,27,5,1,5,alcohol,beers coolers
3144413,90857,3,5,19,12.0,43,1,1,3,bakery,buns rolls
2770159,154756,9,1,7,15.0,120,1,1,16,dairy eggs,yogurt
2797019,80700,1,1,14,0.0,91,15,0,16,dairy eggs,soy lactosefree
1041025,196542,2,3,20,30.0,24,10,0,4,produce,fresh fruits
161025,108650,12,0,15,15.0,3,4,1,19,snacks,energy granola bars
965129,14375,19,6,16,4.0,21,2,1,16,dairy eggs,packaged cheese
1685963,165942,4,1,9,14.0,22,21,0,11,personal care,hair care
1107381,188422,37,2,14,5.0,21,9,1,16,dairy eggs,packaged cheese
963646,184363,10,1,12,8.0,77,10,0,7,beverages,soft drinks
1805942,196928,12,1,14,6.0,123,25,0,4,produce,packaged vegetables fruits
2170619,190517,36,1,8,7.0,24,7,0,4,produce,fresh fruits
339666,7033,4,1,14,13.0,61,4,1,19,snacks,cookies cakes
1187658,71446,7,2,15,14.0,37,4,0,1,frozen,ice cream ice
183994,2349,3,1,7,7.0,83,25,0,4,produce,fresh vegetables
2762785,61151,5,5,12,25.0,37,32,0,1,frozen,ice cream ice
2449796,53479,43,5,13,6.0,83,8,1,4,produce,fresh vegetables
2328857,183147,12,1,13,30.0,115,1,1,7,beverages,water seltzer sparkling water
91811,69750,24,2,23,23.0,120,1,0,16,dairy eggs,yogurt
599128,62459,10,3,9,12.0,85,2,1,17,household,food storage
2497967,147885,55,4,14,10.0,83,16,1,4,produce,fresh vegetables
3251307,180135,100,5,20,3.0,79,2,1,1,frozen,frozen pizza
2609151,131181,40,6,14,6.0,116,13,1,1,frozen,frozen produce
1831507,195969,5,3,8,11.0,78,7,0,19,snacks,crackers
2521569,123620,24,2,14,6.0,123,3,1,4,produce,packaged vegetables fruits
225986,101371,4,6,19,2.0,112,9,1,3,bakery,bread
3184653,160899,21,6,15,3.0,116,15,0,1,frozen,frozen produce
2231802,117121,4,2,11,7.0,52,1,1,1,frozen,frozen breakfast
1919371,171075,51,6,17,10.0,37,9,1,1,frozen,ice cream ice
558731,54831,42,6,10,3.0,78,2,1,19,snacks,crackers
425513,17047,37,4,14,2.0,24,2,1,4,produce,fresh fruits
3006892,169653,31,2,16,14.0,24,6,1,4,produce,fresh fruits
328396,89393,12,2,10,7.0,83,5,1,4,produce,fresh vegetables
2212530,66940,4,6,17,9.0,78,10,1,19,snacks,crackers
3157877,185334,17,2,16,9.0,120,19,0,16,dairy eggs,yogurt
363895,161575,1,1,16,0.0,97,21,0,13,pantry,baking supplies decor
2122678,126307,5,1,9,15.0,81,13,0,15,canned goods,canned jarred vegetables
1613702,201439,13,3,9,23.0,116,12,0,1,frozen,frozen produce
3029658,43543,2,6,9,7.0,24,4,1,4,produce,fresh fruits
1970200,130746,9,3,10,5.0,120,6,1,16,dairy eggs,yogurt
3369154,127522,3,5,16,30.0,24,1,0,4,produce,fresh fruits
207152,75,6,1,13,7.0,131,9,0,9,dry goods pasta,dry pasta
381742,64531,60,6,8,4.0,21,4,0,16,dairy eggs,packaged cheese
365234,183237,25,1,14,30.0,3,6,0,19,snacks,energy granola bars
1937206,169608,38,1,16,4.0,3,19,0,19,snacks,energy granola bars
902835,147552,25,3,19,8.0,120,5,1,16,dairy eggs,yogurt
1707688,16705,4,6,13,10.0,94,2,1,7,beverages,tea
764659,116519,13,0,9,17.0,16,7,0,4,produce,fresh herbs
1547341,59753,3,3,10,30.0,86,10,1,16,dairy eggs,eggs
1405156,178363,4,0,12,10.0,83,13,1,4,produce,fresh vegetables
1813204,195638,3,6,8,30.0,67,6,0,20,deli,fresh dips tapenades
3310067,66021,10,1,12,18.0,78,3,1,19,snacks,crackers
1863539,103742,36,2,12,3.0,83,12,1,4,produce,fresh vegetables
2983713,9791,9,0,19,15.0,77,6,1,7,beverages,soft drinks
1105964,118707,2,6,8,13.0,52,3,0,1,frozen,frozen breakfast
3320226,4215,13,6,9,7.0,83,14,1,4,produce,fresh vegetables
1270666,158948,1,0,10,0.0,47,4,0,11,personal care,vitamins supplements
2638139,193481,18,1,18,11.0,96,27,0,20,deli,lunch meat
408069,119589,31,1,12,21.0,78,27,1,19,snacks,crackers
609448,88678,1,6,14,0.0,24,7,0,4,produce,fresh fruits
1459833,35920,7,0,7,30.0,24,8,1,4,produce,fresh fruits
210847,193398,26,1,11,15.0,83,5,1,4,produce,fresh vegetables
55395,50087,90,4,11,4.0,67,8,1,20,deli,fresh dips tapenades
2669527,163398,6,2,20,13.0,123,12,1,4,produce,packaged vegetables fruits
1738514,155287,8,6,15,13.0,51,12,0,13,pantry,preserved dips spreads
3060890,13415,5,3,11,10.0,92,15,1,18,babies,baby food formula
926912,84439,7,3,15,11.0,83,11,0,4,produce,fresh vegetables
537134,95962,15,5,11,2.0,116,6,0,1,frozen,frozen produce
1638770,38734,1,0,10,0.0,21,11,0,16,dairy eggs,packaged cheese
1388866,133865,89,5,8,5.0,121,13,1,14,breakfast,cereal
1286820,125493,43,0,20,8.0,131,14,1,9,dry goods pasta,dry pasta
765983,126305,40,5,14,2.0,67,10,1,20,deli,fresh dips tapenades
3002402,41672,15,6,8,30.0,115,3,1,7,beverages,water seltzer sparkling water
3066688,30985,15,1,17,5.0,120,1,1,16,dairy eggs,yogurt
2559561,59422,28,1,8,7.0,23,5,1,19,snacks,popcorn jerky
3139843,89713,14,3,15,30.0,104,17,0,13,pantry,spices seasonings
1844764,81706,31,4,12,6.0,35,5,1,12,meat seafood,poultry counter
1738073,88837,8,3,20,9.0,88,17,1,13,pantry,spreads
2236326,158852,18,4,11,29.0,19,3,1,13,pantry,oils vinegars
1273297,201587,20,5,18,1.0,31,2,1,7,beverages,refrigerated
678340,11766,10,0,4,30.0,24,10,0,4,produce,fresh fruits
446019,90586,17,1,12,30.0,93,8,1,3,bakery,breakfast bakery
934921,131749,2,0,10,30.0,46,16,0,19,snacks,mint gum
2650316,123163,15,5,22,30.0,32,6,1,4,produce,packaged produce
2317508,137972,3,1,9,30.0,39,8,0,12,meat seafood,seafood counter
941695,131567,6,0,20,14.0,92,25,1,18,babies,baby food formula
1656605,181527,7,4,17,7.0,114,3,0,17,household,cleaning products
871657,22373,9,0,10,6.0,71,16,1,16,dairy eggs,refrigerated pudding desserts
3140657,3095,7,2,16,21.0,17,8,0,13,pantry,baking ingredients
1297834,179383,12,4,17,9.0,52,4,1,1,frozen,frozen breakfast
963228,180195,19,1,10,14.0,24,5,1,4,produce,fresh fruits
2100842,177944,41,4,10,9.0,83,5,1,4,produce,fresh vegetables
787074,108466,15,0,19,1.0,124,8,1,5,alcohol,spirits
990026,42520,57,6,9,6.0,69,1,0,15,canned goods,soup broth bouillon
2867566,203789,9,6,16,6.0,83,4,1,4,produce,fresh vegetables
641550,65458,3,2,13,7.0,24,2,1,4,produce,fresh fruits
1874287,6933,83,0,12,2.0,24,14,1,4,produce,fresh fruits
2641764,200510,14,1,9,7.0,89,23,1,13,pantry,salad dressing toppings
1212906,160108,5,2,9,8.0,120,14,1,16,dairy eggs,yogurt
2973577,3985,25,6,11,5.0,86,1,1,16,dairy eggs,eggs
1954014,187424,4,6,10,24.0,49,2,0,12,meat seafood,packaged poultry
492163,62654,11,0,12,5.0,17,1,0,13,pantry,baking ingredients
3070457,168152,1,1,14,0.0,83,3,0,4,produce,fresh vegetables
1005391,14305,15,5,9,7.0,35,1,1,12,meat seafood,poultry counter
1231919,192882,1,2,20,0.0,21,13,0,16,dairy eggs,packaged cheese
2173658,71396,1,4,12,0.0,112,7,0,3,bakery,bread
1661149,42372,9,1,11,12.0,24,14,1,4,produce,fresh fruits
2734605,19504,16,1,13,5.0,24,6,1,4,produce,fresh fruits
2064472,160851,4,1,14,5.0,38,9,0,1,frozen,frozen meals
480308,126152,13,2,18,7.0,91,5,1,16,dairy eggs,soy lactosefree
2631957,193826,4,1,10,14.0,24,2,1,4,produce,fresh fruits
3404645,162142,9,0,14,10.0,116,6,1,1,frozen,frozen produce
3345134,114645,3,6,19,30.0,38,9,0,1,frozen,frozen meals
2357988,103074,21,6,9,7.0,126,1,0,11,personal care,feminine care
3079919,74521,39,0,17,8.0,131,2,0,9,dry goods pasta,dry pasta
1310472,197665,1,1,18,0.0,120,7,0,16,dairy eggs,yogurt
1735749,177436,12,0,22,13.0,2,2,1,16,dairy eggs,specialty cheeses
3279531,141914,3,2,20,30.0,4,21,0,9,dry goods pasta,instant foods
2529065,172399,2,2,15,14.0,5,8,0,13,pantry,marinades meat preparation
1883096,92439,9,5,17,8.0,37,1,0,1,frozen,ice cream ice
638704,58144,6,6,15,7.0,32,11,1,4,produce,packaged produce
2144219,141740,2,0,12,10.0,106,2,0,12,meat seafood,hot dogs bacon sausage
334215,176647,8,6,15,9.0,75,12,0,17,household,laundry
2119650,42145,25,0,13,12.0,120,7,1,16,dairy eggs,yogurt
1094033,69336,7,3,0,11.0,117,3,0,19,snacks,nuts seeds dried fruit
2165298,204605,36,5,10,11.0,94,6,1,7,beverages,tea
799257,195812,11,3,15,9.0,83,25,1,4,produce,fresh vegetables
169135,27441,6,5,12,6.0,120,8,1,16,dairy eggs,yogurt
524124,28743,29,0,0,4.0,37,11,0,1,frozen,ice cream ice
1623384,171540,28,1,0,12.0,53,15,1,16,dairy eggs,cream
444637,173200,6,1,22,8.0,3,10,1,19,snacks,energy granola bars
164373,168483,9,4,13,30.0,84,6,1,16,dairy eggs,milk
2721893,178583,11,6,22,6.0,75,6,1,17,household,laundry
3039105,167696,4,3,9,1.0,77,4,0,7,beverages,soft drinks
1765825,41800,19,3,19,2.0,91,8,1,16,dairy eggs,soy lactosefree
3144734,110040,52,1,12,6.0,117,1,1,19,snacks,nuts seeds dried fruit
1080229,143907,7,2,9,18.0,62,2,1,5,alcohol,white wines
981337,172970,10,4,14,8.0,112,15,0,3,bakery,bread
269046,88373,2,0,16,14.0,24,5,0,4,produce,fresh fruits
1375098,81000,8,0,16,21.0,1,13,1,20,deli,prepared soups salads
1491868,155863,54,1,13,1.0,24,4,1,4,produce,fresh fruits
2184546,41727,1,5,14,0.0,77,1,0,7,beverages,soft drinks
3149989,14952,11,3,14,3.0,37,10,0,1,frozen,ice cream ice
2285987,66536,31,5,13,3.0,120,7,1,16,dairy eggs,yogurt
2377552,195687,4,0,11,16.0,24,1,1,4,produce,fresh fruits
246692,165667,11,3,12,30.0,37,3,0,1,frozen,ice cream ice
2227015,121119,4,4,10,5.0,112,13,0,3,bakery,bread
1773807,161802,20,3,12,26.0,92,11,0,18,babies,baby food formula
2606094,142295,5,4,21,6.0,121,21,0,14,breakfast,cereal
2344509,187238,56,1,15,9.0,123,17,1,4,produce,packaged vegetables fruits
451831,186710,8,2,20,7.0,112,1,1,3,bakery,bread
15951,62383,10,6,18,7.0,83,15,1,4,produce,fresh vegetables
2520159,204455,82,3,13,4.0,94,1,1,7,beverages,tea
922429,35864,23,2,9,5.0,86,1,1,16,dairy eggs,eggs
1793408,178062,6,6,11,6.0,59,29,0,15,canned goods,canned meals beans
3393528,134540,10,0,11,4.0,83,2,1,4,produce,fresh vegetables
381987,194021,8,6,15,6.0,53,23,0,16,dairy eggs,cream
719756,29023,5,5,8,7.0,74,16,0,17,household,dish detergents
1086752,151571,3,4,14,30.0,24,7,0,4,produce,fresh fruits
2674344,158013,6,0,13,30.0,131,20,1,9,dry goods pasta,dry pasta
2569813,153961,25,0,13,7.0,120,4,1,16,dairy eggs,yogurt
2638895,150888,9,3,15,8.0,101,5,1,17,household,air fresheners candles
2786931,13341,2,3,16,11.0,24,9,0,4,produce,fresh fruits
2111230,123245,82,2,11,1.0,53,5,1,16,dairy eggs,cream
1723148,34322,11,6,14,7.0,53,7,1,16,dairy eggs,cream
269809,198613,7,6,8,6.0,91,2,1,16,dairy eggs,soy lactosefree
2924481,197837,10,0,18,6.0,88,8,1,13,pantry,spreads
1986494,10112,9,5,17,30.0,86,2,0,16,dairy eggs,eggs
490492,180466,3,4,14,30.0,53,4,0,16,dairy eggs,cream
794595,27759,7,1,14,30.0,123,8,0,4,produce,packaged vegetables fruits
2160779,8806,48,4,15,1.0,112,1,1,3,bakery,bread
318362,130097,31,5,9,7.0,23,19,1,19,snacks,popcorn jerky
1368191,32528,3,1,7,7.0,93,8,0,3,bakery,breakfast bakery
3085288,115479,12,2,7,8.0,67,3,1,20,deli,fresh dips tapenades
1224691,49867,3,0,10,30.0,34,19,0,1,frozen,frozen meat seafood
2934863,140989,7,1,15,6.0,107,2,0,19,snacks,chips pretzels
2768244,174258,2,0,18,21.0,120,15,0,16,dairy eggs,yogurt
522317,63518,6,3,13,21.0,37,1,1,1,frozen,ice cream ice
3070977,179311,4,4,16,3.0,104,7,0,13,pantry,spices seasonings
701443,155924,7,1,12,30.0,21,22,0,16,dairy eggs,packaged cheese
2857120,118821,12,2,15,23.0,21,18,1,16,dairy eggs,packaged cheese
459571,34042,10,5,18,4.0,83,12,1,4,produce,fresh vegetables
1488935,61005,24,1,12,15.0,58,7,1,1,frozen,frozen breads doughs
2517156,143343,4,3,17,30.0,50,26,0,19,snacks,fruit vegetable snacks
262364,34208,29,0,21,6.0,91,9,1,16,dairy eggs,soy lactosefree
3297368,119978,2,4,12,26.0,83,11,1,4,produce,fresh vegetables
1539474,120168,20,0,12,8.0,116,15,0,1,frozen,frozen produce
2067448,199511,13,0,18,14.0,126,14,1,11,personal care,feminine care
2270655,61481,24,5,18,1.0,123,2,1,4,produce,packaged vegetables fruits
1490710,102881,8,2,3,7.0,31,4,1,7,beverages,refrigerated
2830813,34335,3,5,20,13.0,107,14,1,19,snacks,chips pretzels
1212797,205115,12,1,21,2.0,83,3,0,4,produce,fresh vegetables
3321868,26020,3,6,16,30.0,24,5,1,4,produce,fresh fruits
3061283,164787,3,0,14,30.0,83,12,0,4,produce,fresh vegetables
240342,38216,3,1,13,30.0,31,7,0,7,beverages,refrigerated
891101,204017,3,0,17,6.0,59,13,1,15,canned goods,canned meals beans
67705,29249,1,6,8,0.0,4,4,0,9,dry goods pasta,instant foods
395346,172527,8,5,14,19.0,38,16,1,1,frozen,frozen meals
553426,138632,20,1,15,3.0,81,5,1,15,canned goods,canned jarred vegetables
2900045,25154,6,3,14,6.0,24,14,0,4,produce,fresh fruits
2033385,173456,9,1,11,16.0,86,3,1,16,dairy eggs,eggs
3132689,138846,6,1,21,7.0,123,4,1,4,produce,packaged vegetables fruits
1457021,205517,30,5,16,20.0,69,16,1,15,canned goods,soup broth bouillon
2950080,142958,5,2,20,5.0,120,4,1,16,dairy eggs,yogurt
700621,78514,2,5,15,11.0,67,6,0,20,deli,fresh dips tapenades
1807030,123601,80,5,12,2.0,24,14,1,4,produce,fresh fruits
2414617,178871,17,1,14,5.0,21,22,0,16,dairy eggs,packaged cheese
837301,108565,3,3,8,9.0,72,5,0,13,pantry,condiments
2574952,73438,14,3,11,30.0,86,5,1,16,dairy eggs,eggs
1949000,72250,37,6,14,16.0,24,2,1,4,produce,fresh fruits
81994,176818,5,4,15,30.0,69,2,1,15,canned goods,soup broth bouillon
1585813,25365,3,1,10,11.0,115,1,1,7,beverages,water seltzer sparkling water
600476,167153,6,6,16,11.0,81,20,0,15,canned goods,canned jarred vegetables
1238073,92179,6,6,8,30.0,24,2,0,4,produce,fresh fruits
2561851,96994,11,3,19,3.0,14,8,1,20,deli,tofu meat alternatives
2980053,188510,9,1,20,23.0,16,11,0,4,produce,fresh herbs
2699686,30523,20,6,15,21.0,120,4,1,16,dairy eggs,yogurt
3400791,59609,2,0,10,2.0,78,12,0,19,snacks,crackers
2398432,234,11,1,18,22.0,23,17,0,19,snacks,popcorn jerky
2570050,80270,17,5,17,8.0,16,1,0,4,produce,fresh herbs
260290,10502,5,0,19,5.0,123,7,1,4,produce,packaged vegetables fruits
2224676,132372,38,1,11,2.0,21,16,0,16,dairy eggs,packaged cheese
762598,68257,2,4,12,13.0,52,14,0,1,frozen,frozen breakfast
523649,18729,31,5,14,14.0,21,1,1,16,dairy eggs,packaged cheese
2264120,3142,8,2,16,16.0,71,6,0,16,dairy eggs,refrigerated pudding desserts
2547260,61514,6,2,12,12.0,83,4,1,4,produce,fresh vegetables
711821,58718,52,1,16,2.0,123,8,0,4,produce,packaged vegetables fruits
807343,112045,1,0,19,0.0,120,1,0,16,dairy eggs,yogurt
1104443,177768,10,2,20,15.0,24,1,1,4,produce,fresh fruits
3004765,194291,56,0,12,8.0,81,17,0,15,canned goods,canned jarred vegetables
983405,193707,1,1,16,0.0,24,4,0,4,produce,fresh fruits
2427387,137530,38,5,11,2.0,3,8,0,19,snacks,energy granola bars
1889929,151073,38,3,6,5.0,129,2,1,1,frozen,frozen appetizers sides
757548,193369,44,1,10,10.0,120,7,1,16,dairy eggs,yogurt
2194697,138328,30,0,12,6.0,115,2,1,7,beverages,water seltzer sparkling water
2655679,146341,1,0,14,0.0,112,11,0,3,bakery,bread
3295013,133618,2,5,12,30.0,24,6,0,4,produce,fresh fruits
191723,74336,55,1,11,6.0,120,20,1,16,dairy eggs,yogurt
2659645,39352,5,2,6,8.0,120,12,0,16,dairy eggs,yogurt
520228,83705,48,3,9,8.0,112,5,0,3,bakery,bread
2702864,5729,6,6,22,28.0,11,12,1,11,personal care,cold flu allergy
2496844,195319,15,0,11,8.0,21,13,1,16,dairy eggs,packaged cheese
2238699,79003,10,6,14,6.0,123,6,0,4,produce,packaged vegetables fruits
2466553,152366,2,3,11,6.0,4,10,0,9,dry goods pasta,instant foods
2872371,203193,18,2,9,2.0,24,1,1,4,produce,fresh fruits
1845844,23315,1,1,18,0.0,24,5,0,4,produce,fresh fruits
1884751,63352,1,4,14,0.0,92,1,0,18,babies,baby food formula
2570660,16269,2,1,16,4.0,83,3,1,4,produce,fresh vegetables
2079027,37794,37,0,8,4.0,35,20,1,12,meat seafood,poultry counter
310110,185548,8,1,9,4.0,83,11,0,4,produce,fresh vegetables
742691,174226,3,5,19,30.0,61,13,0,19,snacks,cookies cakes
1057882,201170,10,0,18,6.0,49,4,1,12,meat seafood,packaged poultry
121770,183159,27,0,7,7.0,72,9,1,13,pantry,condiments
1198203,150917,16,2,11,4.0,86,2,1,16,dairy eggs,eggs
760452,126546,12,6,10,1.0,83,7,0,4,produce,fresh vegetables
1490970,108047,56,3,20,2.0,78,25,0,19,snacks,crackers
3003818,82065,4,3,9,30.0,83,8,0,4,produce,fresh vegetables
1866783,10931,4,6,17,20.0,123,14,0,4,produce,packaged vegetables fruits
2589680,115230,3,2,9,30.0,91,4,0,16,dairy eggs,soy lactosefree
2174036,54282,12,6,16,20.0,80,6,1,11,personal care,deodorants
817593,26626,12,1,15,29.0,37,38,1,1,frozen,ice cream ice
970687,26319,3,6,10,14.0,72,19,0,13,pantry,condiments
1785105,145193,46,0,9,9.0,84,5,1,16,dairy eggs,milk
1343250,20183,18,4,1,15.0,19,11,1,13,pantry,oils vinegars
2323827,88149,5,0,22,8.0,106,37,0,12,meat seafood,hot dogs bacon sausage
2888854,40074,28,4,15,6.0,21,5,1,16,dairy eggs,packaged cheese
189626,116220,11,6,13,19.0,83,2,1,4,produce,fresh vegetables
2339955,89043,2,1,12,11.0,83,22,0,4,produce,fresh vegetables
1770072,28352,8,1,13,30.0,107,5,0,19,snacks,chips pretzels
473248,106519,13,0,23,6.0,117,11,0,19,snacks,nuts seeds dried fruit
2676412,118773,4,3,15,28.0,115,2,1,7,beverages,water seltzer sparkling water
937644,79365,1,2,14,0.0,24,5,0,4,produce,fresh fruits
1160570,110273,24,3,19,6.0,123,8,1,4,produce,packaged vegetables fruits
797952,102358,15,0,17,3.0,98,9,1,7,beverages,juice nectars
1857381,181920,36,2,9,11.0,83,15,1,4,produce,fresh vegetables
572412,187220,2,6,13,8.0,121,24,0,14,breakfast,cereal
2390440,74379,1,3,12,0.0,25,20,0,11,personal care,soap
1287526,60117,2,2,17,0.0,83,23,1,4,produce,fresh vegetables
1813608,60527,26,1,20,2.0,121,1,1,14,breakfast,cereal
1464293,21649,10,3,11,2.0,117,5,1,19,snacks,nuts seeds dried fruit
2327090,163123,5,1,11,8.0,123,1,1,4,produce,packaged vegetables fruits
3041259,87634,31,5,13,5.0,16,16,1,4,produce,fresh herbs
2083405,91295,43,3,8,3.0,83,12,1,4,produce,fresh vegetables
1678496,179846,41,0,12,9.0,43,15,1,3,bakery,buns rolls
1165723,33830,4,6,12,30.0,112,4,1,3,bakery,bread
509844,119933,1,0,10,0.0,107,11,0,19,snacks,chips pretzels
674938,139513,8,5,23,5.0,9,13,0,9,dry goods pasta,pasta sauce
2320529,198159,59,3,3,7.0,93,3,0,3,bakery,breakfast bakery
2607409,176478,99,1,12,0.0,86,15,1,16,dairy eggs,eggs
550442,19049,4,1,12,9.0,84,1,1,16,dairy eggs,milk
905667,25508,48,5,5,2.0,54,3,1,17,household,paper goods
200131,4374,7,0,17,3.0,115,11,0,7,beverages,water seltzer sparkling water
3293420,83578,5,3,8,7.0,83,5,1,4,produce,fresh vegetables
2350023,53823,55,4,11,5.0,126,9,1,11,personal care,feminine care
2482874,121593,56,0,10,2.0,84,26,1,16,dairy eggs,milk
517110,70505,54,1,8,4.0,3,2,1,19,snacks,energy granola bars
1956959,197990,8,0,19,14.0,52,4,1,1,frozen,frozen breakfast
3086353,192808,27,5,20,13.0,115,2,1,7,beverages,water seltzer sparkling water
613499,20396,1,1,16,0.0,110,4,0,13,pantry,pickled goods olives
2838967,65492,24,1,10,12.0,107,5,0,19,snacks,chips pretzels
1973663,72203,18,5,10,7.0,78,8,0,19,snacks,crackers
2732270,194571,2,6,13,14.0,83,10,0,4,produce,fresh vegetables
2254906,160144,1,3,13,0.0,115,18,0,7,beverages,water seltzer sparkling water
2933945,59819,60,1,6,2.0,83,7,1,4,produce,fresh vegetables
1531592,157902,1,1,14,0.0,95,18,0,15,canned goods,canned meat seafood
2719928,47378,13,3,13,7.0,24,4,1,4,produce,fresh fruits
1136664,54674,2,2,10,30.0,24,13,0,4,produce,fresh fruits
3015982,177689,40,2,16,5.0,72,18,1,13,pantry,condiments
2961462,74563,6,1,16,17.0,24,23,0,4,produce,fresh fruits
2055764,36738,3,5,16,30.0,116,19,0,1,frozen,frozen produce
